dataset_index,speaker,age,gender,expected_text,accuracy,wpm,duration,words_expected,words_spoken,words_correct,omissions,substitutions,insertions,repetitions,omission_rate,substitution_rate,insertion_rate,repetition_rate,total_error_rate,word_count_difference,spoken_expected_ratio,language_probability,mean_avg_logprob,mean_error_confidence,average_word_duration,average_pause_duration,max_pause_duration,long_pause_count,mean_word_confidence,low_confidence_word_rate,rms_mean,rms_std,spectral_centroid_mean,zero_crossing_rate_mean,expert_accuracy,expert_completeness,expert_fluency,expert_prosodic,expert_total
671,3088,9,m,SHE PUT IT BACK,1.0,135.59322033898303,1.77,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3767089881002903,0.0,0.39,0.0,0.0,0,0.861328125,0.25,0.03688402101397514,0.041507937014102936,3043.5301706639616,0.2615966796875,8,10.0,8,8,8
672,3088,9,m,IT WAS ALL TOO WONDERFUL,1.0,146.34146341463415,2.05,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.44921875,0.0,0.38799999999999996,0.0,0.0,0,0.8779296875,0.0,0.06739934533834457,0.06445318460464478,2443.5351001008753,0.22054036458333334,8,10.0,9,8,8
673,3088,9,m,NO GETTING OUT OF THAT,1.0,133.33333333333334,2.25,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5209961012005806,0.0,0.42799999999999994,0.0,0.0,0,0.736767578125,0.4,0.05294494330883026,0.05052623152732849,2881.515366247986,0.25909846844059403,7,10.0,8,8,6
674,3088,9,m,SO IT WAS NOW,1.0,165.51724137931035,1.45,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3317522406578064,0.0,0.31,0.0,0.0,0,0.9122314453125,0.0,0.05831196904182434,0.05924198403954506,3232.1642411229486,0.31201171875,8,10.0,9,9,8
675,3088,9,m,I TURN HIM SEEN IT,0.8,140.18691588785046,2.14,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.5104166666666666,0.6002454244402075,0.38,0.0,0.0,0,0.77841796875,0.2,0.05319681018590927,0.04443259909749031,3298.5305038809474,0.30791344803370785,9,10.0,9,9,9
676,3088,9,m,HELLO THERE WOMAN WOMAN,1.0,127.65957446808511,1.88,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.6527343928813935,0.0,0.36,0.08666666666666667,0.17999999999999994,0,0.5587158203125,0.5,0.07392366975545883,0.06376812607049942,2357.2591995208923,0.19591821598101267,8,10.0,9,8,8
677,3088,9,m,I ONLY GUESSED IT,0.25,139.53488372093022,2.15,4,5,1,0,3,1,0,0.0,0.75,0.25,0.0,1.0,1,1.25,1.0,-0.8101562440395356,0.4447885652313537,0.388,0.0,0.0,0,0.536767578125,0.6,0.05451957508921623,0.05161387473344803,2929.2137817502235,0.24285821600274726,8,10.0,8,8,8
678,3088,9,m,DO NOT I KNOW YOU,1.0,163.93442622950818,1.83,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.1176147423684597,0.0,0.312,0.0,0.0,0,0.862890625,0.0,0.03057137131690979,0.02915131114423275,2552.2664207568228,0.22266259131493507,8,10.0,9,8,8
679,3088,9,m,THIS ONE RIGHT HERE,1.0,103.44827586206898,2.32,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.515625,0.0,0.5599999999999999,0.0,0.0,0,0.781005859375,0.25,0.0772959291934967,0.06813474744558334,2655.3185948713685,0.25326213430851063,8,10.0,9,9,8
680,3208,9,f,I SEE HIM THERE,1.0,155.84415584415584,1.54,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3645019643008709,0.0,0.34,0.0,0.0,0,0.95703125,0.0,0.039297740906476974,0.03805440291762352,2733.4971136641,0.24206719882246377,10,10.0,10,10,10
681,3208,9,f,DOES SHE WANT TO SEE ME,1.0,181.8181818181818,1.98,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.28789061307907104,0.0,0.3066666666666667,0.0,0.0,0,0.9807942708333334,0.0,0.047100432217121124,0.04171101376414299,2956.787053415864,0.2523832775297619,10,10.0,10,9,9
682,3208,9,f,HERE I MAY DO SOMETHING,1.0,137.61467889908255,2.18,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5078124925494194,0.0,0.4,0.0,0.0,0,0.92685546875,0.0,0.0386585108935833,0.035451047122478485,2627.5982056872053,0.20230577256944443,9,10.0,10,10,9
683,3208,9,f,GET UP I SAY,0.75,149.06832298136646,1.61,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.3904079861111111,0.676780701038236,0.34,0.04666666666666671,0.14000000000000012,0,0.8148193359375,0.25,0.028393249958753586,0.030020546168088913,2431.302116882043,0.21069010416666667,10,10.0,10,9,9
684,3208,9,f,WELL WHERE IS HE,1.0,119.40298507462688,2.01,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3515625,0.0,0.37999999999999995,0.12666666666666668,0.38,0,0.9307861328125,0.0,0.03733080253005028,0.035415396094322205,2091.8048225740113,0.1536036361882716,8,10.0,8,8,8
685,3208,9,f,I HAVE HAD NO HOLIDAY,1.0,126.05042016806723,2.38,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4314236111111111,0.0,0.45999999999999996,0.0,0.0,0,0.93681640625,0.0,0.05055343732237816,0.03967861086130142,2442.8385879158236,0.18776407047193877,10,10.0,9,9,9
686,3208,9,f,AND SO THERE WERE TEN OF THEM,0.8571428571428571,157.89473684210526,2.66,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.4488636417822404,0.6383531374555335,0.3371428571428572,0.0,0.0,0,0.8236607142857143,0.2857142857142857,0.06395792961120605,0.055495016276836395,2421.496354322774,0.19007414290048544,10,10.0,9,9,9
687,3208,9,f,IT IS GOOD TO BE LOVED AND TO LOVE,1.0,197.8021978021978,2.73,9,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3656850869839008,0.0,0.28,0.0,0.0,0,0.8665907118055556,0.1111111111111111,0.06672149151563644,0.06098397821187973,2554.1847158164073,0.21518923201650944,8,10.0,9,9,8
688,3208,9,f,BUT THIS IDEA WAS NOT OF TODAY,1.0,123.52941176470588,3.4,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.32617186958139593,0.0,0.46571428571428575,0.0,0.0,0,0.9365931919642857,0.0,0.05686783418059349,0.04167711362242699,2471.4341365481614,0.19815710819128787,8,10.0,9,9,8
689,3208,9,f,OH THIS IS WONDERFUL,1.0,100.84033613445379,2.38,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4895833333333333,0.0,0.485,0.06666666666666665,0.19999999999999996,0,0.913330078125,0.0,0.05221008136868477,0.045364342629909515,2544.441961290615,0.2253720238095238,9,10.0,9,9,9
690,3208,9,f,THEY WILL SEE THAT YOU ARE NOT THERE,0.875,128.686327077748,3.73,8,8,7,0,1,0,0,0.0,0.125,0.0,0.0,0.125,0,1.0,1.0,-0.4261067708333333,0.6530466120671979,0.4525,0.0,0.0,0,0.85406494140625,0.25,0.05210171639919281,0.041084498167037964,2497.853811084586,0.20960170200892858,8,10.0,8,8,8
691,3208,9,f,WE ARE BOTH TWELVE YEARS OLD,0.8333333333333334,153.84615384615384,2.34,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.3357204861111111,0.714822880818097,0.36666666666666664,0.0,0.0,0,0.8824055989583334,0.0,0.04774171859025955,0.0420990027487278,2391.3463635854273,0.19156727892287234,9,10.0,9,8,8
692,3208,9,f,TRY YOUR NEW SHOES,1.0,145.45454545454547,1.65,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3591308519244194,0.0,0.385,0.0,0.0,0,0.9390869140625,0.0,0.03882365673780441,0.03543361648917198,2815.8191326368574,0.2677909655448718,8,10.0,9,9,8
693,3208,9,f,BUT IT WAS TOO MUCH,1.0,158.73015873015873,1.89,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.2481689341366291,0.0,0.356,0.0,0.0,0,0.93671875,0.0,0.04578748717904091,0.04213668033480644,2876.1360563854055,0.2742087624289773,9,10.0,9,9,9
694,3208,9,f,DO YOU WANT TO KNOW MY WISH,1.0,162.7906976744186,2.58,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.25834517045454547,0.0,0.3485714285714286,0.0,0.0,0,0.9787946428571429,0.0,0.052524033933877945,0.039616700261831284,2490.8252777948305,0.22187861689814814,9,10.0,9,9,9
695,3208,9,f,SURELY THAT IS NOT TOO LONG TO WAIT,1.0,122.76214833759592,3.91,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3518880233168602,0.0,0.455,0.0,0.0,0,0.9300537109375,0.0,0.0535370297729969,0.03887905180454254,2831.2379612625323,0.24926097972972974,8,10.0,10,9,8
696,3208,9,f,SHE HAS THAT FROM ME,1.0,136.986301369863,2.19,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.340087890625,0.0,0.384,0.0,0.0,0,0.92158203125,0.0,0.04479706659913063,0.03819757327437401,3059.1474300362315,0.2821932705965909,9,10.0,9,9,9
697,3208,9,f,HE HAD TO DRINK ON ALL FOURS,1.0,135.92233009708738,3.09,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3302408829331398,0.0,0.4114285714285714,0.0,0.0,0,0.9373953683035714,0.0,0.03603694587945938,0.03158509358763695,2647.1073627560977,0.24892316545758927,9,10.0,8,8,8
698,3208,9,f,MY SISTER WILL MISS YOU,1.0,177.5147928994083,1.69,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.2343749925494194,0.0,0.316,0.0,0.0,0,0.9490234375,0.0,0.043764878064394,0.041357044130563736,2955.5830651853707,0.264601616010274,9,10.0,9,9,9
699,3208,9,f,THAT I CAN GIVE HIM,1.0,123.45679012345678,2.43,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5099826388888888,0.0,0.4640000000000001,0.0,0.0,0,0.882470703125,0.2,0.03519994020462036,0.033409710973501205,2768.7036594129295,0.20454828789893617,9,10.0,10,9,9
700,3423,9,f,WHY HAD HE TURNED,1.0,103.00429184549355,2.33,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4738769382238388,0.0,0.49000000000000005,0.0,0.0,0,0.8204345703125,0.0,0.025600289925932884,0.02947230078279972,2250.8030583556833,0.17465965346534654,9,10.0,9,7,8
701,3423,9,f,YES THAT IS SOMETHING,1.0,103.44827586206898,2.32,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4275173611111111,0.0,0.42499999999999993,0.1266666666666667,0.3800000000000001,0,0.933837890625,0.0,0.0407501645386219,0.04187774658203125,2827.6068399163923,0.2500537109375,9,10.0,9,9,9
702,3423,9,f,THIS IS THE FIRST,1.0,133.33333333333331,1.8,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3134765662252903,0.0,0.41500000000000004,0.0,0.0,0,0.9407958984375,0.0,0.04149400815367699,0.048011086881160736,2574.5305066568685,0.21137755594135801,9,10.0,9,9,9
703,3423,9,f,YOU CAN PUT BUY TRIES,0.6,142.85714285714283,2.1,5,5,3,0,2,0,0,0.0,0.4,0.0,0.0,0.4,0,1.0,1.0,-0.4578993055555556,0.6326111734309893,0.372,0.0,0.0,0,0.84765625,0.0,0.03571546450257301,0.040228407829999924,2653.1174598897355,0.2151161595394737,9,10.0,9,8,8
704,3423,9,f,HE WAS HAPPY THIS MORNING LIKE A BOY,1.0,110.09174311926604,4.36,8,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.39302884615384615,0.0,0.43750000000000006,0.08,0.56,0,0.947021484375,0.0,0.03571164980530739,0.036034729331731796,2247.9464007895695,0.16377438373447206,9,10.0,8,8,8
705,3423,9,f,I HAND A SAY WHICH THEN,0.5,123.28767123287672,2.92,6,6,3,0,3,0,0,0.0,0.5,0.0,0.0,0.5,0,1.0,1.0,-0.5476562261581421,0.5783036361651067,0.4466666666666667,0.0,0.0,0,0.7238362630208334,0.3333333333333333,0.03616777062416077,0.036750491708517075,2416.1715749988753,0.19312220982142858,8,10.0,8,8,7
706,3423,9,f,AND THERE WERE THREE DAYS LIKE THIS,1.0,128.44036697247705,3.27,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.5234374783255837,0.0,0.42857142857142855,0.0,0.0,0,0.7946079799107143,0.2857142857142857,0.058745115995407104,0.05131680890917778,2501.603688834368,0.21001651422764228,9,10.0,9,9,9
707,3423,9,f,THEY WERE LIKE YEARS,0.75,110.09174311926604,2.18,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.5286458333333334,0.5894025788341081,0.48500000000000004,0.0,0.0,0,0.797332763671875,0.25,0.03997387737035751,0.04670324921607971,2473.4396840029153,0.19745669157608695,8,10.0,8,8,8
708,3423,9,f,BUT HE WAS GREAT,1.0,117.07317073170732,2.05,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4714355543255806,0.0,0.44499999999999995,0.0,0.0,0,0.862060546875,0.25,0.03461892157793045,0.04451584443449974,2609.3637676929025,0.21949013157894737,8,10.0,8,9,8
709,3423,9,f,I GUESSES YOU HAVE,0.75,102.12765957446808,2.35,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.6529017857142857,0.5205331075661725,0.52,0.0,0.0,0,0.6265869140625,0.5,0.029024982824921608,0.03216821327805519,2372.267796927967,0.17943827311197916,8,10.0,8,8,8
710,3423,9,f,THERE USE TO BE,0.5,135.74660633484163,2.21,4,5,2,0,2,1,0,0.0,0.5,0.25,0.0,0.75,1,1.25,1.0,-0.2866210825741291,0.7507961646948931,0.368,0.0,0.0,0,0.7947265625,0.2,0.028682222589850426,0.034093234688043594,2488.2726114894153,0.19870990953947368,8,10.0,9,8,8
711,3423,9,f,NO ONE LOVE ME NOW,1.0,128.2051282051282,2.34,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.3652343638241291,0.0,0.41999999999999993,0.0,0.0,0,0.830078125,0.2,0.03888546675443649,0.036342740058898926,1712.87608292883,0.11626747532894736,10,10.0,9,8,9
712,3423,9,f,TO GO ON WITH THE SORRY,0.8333333333333334,138.46153846153845,2.6,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.6765624940395355,0.5083614879356677,0.3833333333333333,0.0,0.0,0,0.7107747395833334,0.16666666666666666,0.026767391711473465,0.024810058996081352,2256.471631712704,0.19106677827380952,8,10.0,8,8,8
713,3423,9,f,GIVE IT HERE I TELL YOU,1.0,132.35294117647058,2.72,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.49396308985623444,0.0,0.32000000000000006,0.1,0.5,0,0.8404947916666666,0.0,0.031211236491799355,0.03321189060807228,1980.6331965751258,0.13906802771226415,8,10.0,8,8,8
714,3423,9,f,HE HAD HE ARM ROUND HER,0.6666666666666666,135.48387096774195,3.1,6,7,4,0,2,1,0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,1,1.1666666666666667,1.0,-0.7414772835644808,0.47640960333774535,0.4,0.0,0.0,0,0.56494140625,0.5714285714285714,0.03965099900960922,0.03929036110639572,2369.383471891337,0.1749950344279661,8,10.0,8,8,8
715,3423,9,f,AND HERE AM I WAIT TO FOR,0.42857142857142855,109.0909090909091,3.85,7,7,3,0,4,0,0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0,1.0,1.0,-0.6519886580380526,0.5210086378299678,0.5114285714285715,0.0,0.0,0,0.6170828683035714,0.5714285714285714,0.04640765115618706,0.04674385115504265,2265.7385915641476,0.1844637158890845,8,10.0,7,8,7
716,3423,9,f,BUT HE SHE LOOK UP AND IS NOT AFRAID,0.6666666666666666,119.7339246119734,4.51,9,9,6,0,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,1.0,1.0,-0.4419642835855484,0.6427725925778703,0.3977777777777778,0.08249999999999999,0.6599999999999999,0,0.7862955729166666,0.1111111111111111,0.03488733619451523,0.03473326936364174,2451.0836623709833,0.1754547486822289,8,10.0,8,8,8
717,3423,9,f,IT WAS A GREAT DAY THIS,0.8333333333333334,164.7058823529412,2.55,6,7,5,0,1,1,0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,1,1.1666666666666667,1.0,-0.845703144868215,0.4292554233231327,0.3028571428571428,0.02666666666666669,0.16000000000000014,0,0.6379045758928571,0.42857142857142855,0.04190196841955185,0.04357931390404701,2595.9279810456233,0.202880859375,9,10.0,9,9,9
718,3423,9,f,THERE WAS NO PLAY FOR HIM NOW,1.0,133.7579617834395,3.14,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.36825283007188275,0.0,0.4142857142857143,0.0,0.0,0,0.9178989955357143,0.0,0.043965503573417664,0.03836403042078018,2093.6712589721446,0.14065728305785125,8,10.0,9,8,7
719,3423,9,f,BUT GO UP I WILL,0.4,122.95081967213116,2.44,5,5,2,0,3,0,0,0.0,0.6,0.0,0.0,0.6,0,1.0,1.0,-0.6046006944444444,0.546292520732207,0.42799999999999994,0.0,0.0,0,0.771844482421875,0.4,0.03687482699751854,0.0420590303838253,2366.268392318903,0.19372089092548078,8,10.0,8,8,8
720,3636,9,m,HE LOVED ME YOU SAY,0.8,93.45794392523365,3.21,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.5265624761581421,0.5906317949292791,0.42799999999999994,0.16000000000000003,0.6400000000000001,0,0.87578125,0.0,0.041830044239759445,0.05555521696805954,2832.3024570353064,0.228375,9,10.0,8,8,9
721,3636,9,m,BUT I KNOW I KNOW,1.0,117.1875,2.56,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.44218750298023224,0.0,0.352,0.10000000000000003,0.40000000000000013,0,0.926171875,0.0,0.034571293741464615,0.04836999252438545,2619.2700136487692,0.24371711575255103,9,10.0,8,8,8
722,3636,9,m,WHY MY YOU NOT COME WITH ME,0.8571428571428571,102.43902439024392,4.1,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.30486505139957776,0.7372228548715652,0.5514285714285714,0.0,0.0,0,0.9114118303571429,0.0,0.032906219363212585,0.055222444236278534,2404.001471120516,0.17797043149834438,9,10.0,8,8,8
723,3636,9,m,I US ONLY TWENTY THEN,0.4,95.54140127388534,3.14,5,5,2,0,3,0,0,0.0,0.6,0.0,0.0,0.6,0,1.0,1.0,-0.7450284199281172,0.4747208082169512,0.58,0.0,0.0,0,0.6556884765625,0.4,0.04746979475021362,0.042029641568660736,2682.5486664036484,0.2525696835275424,8,10.0,8,8,8
724,3636,9,m,WILL YOU COME WITH ME OR WHAT,0.8571428571428571,112.0,3.75,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.43323863636363635,0.6484057401530336,0.5057142857142857,0.0,0.0,0,0.84521484375,0.14285714285714285,0.03719117492437363,0.049451690167188644,2284.06949856731,0.18531877281021897,8,10.0,8,8,7
725,3636,9,m,SHE US AT HOME,0.75,99.58506224066389,2.41,4,4,3,0,1,0,0,0.0,0.25,0.0,0.0,0.25,0,1.0,1.0,-0.6010742336511612,0.5482224007112874,0.535,0.0,0.0,0,0.8267822265625,0.0,0.05213039368391037,0.06230660155415535,3007.018951174993,0.28097234987745096,9,10.0,9,9,9
726,3636,9,m,IT US FROM HER THAT IT HARD ITS BEAST TIE,0.6,116.73151750972764,5.14,10,10,6,0,4,0,0,0.0,0.4,0.0,0.0,0.4,0,1.0,1.0,-0.5993303741727557,0.5491792576105415,0.4959999999999999,0.0,0.0,0,0.671337890625,0.5,0.07700945436954498,0.07492560148239136,2628.5469576586047,0.22558325463598902,8,10.0,8,8,8
727,3636,9,m,HOW CAN THEY BE RIGHT,1.0,127.6595744680851,2.35,5,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.443359375,0.0,0.396,0.0,0.0,0,0.85751953125,0.2,0.06396814435720444,0.0710841715335846,2536.032162508484,0.211650390625,9,10.0,9,9,9
728,3636,9,m,DO YOU NOT KNOW MY STORY,1.0,124.13793103448276,2.9,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4121093720197678,0.0,0.4166666666666667,0.0,0.0,0,0.9549967447916666,0.0,0.04371275380253792,0.03958786651492119,2212.8078585353555,0.18603515625,8,10.0,8,8,8
729,3636,9,m,WHY DO YOU NOT GO HOME,1.0,129.03225806451613,2.79,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.30976563692092896,0.0,0.43,0.0,0.0,0,0.9214680989583334,0.0,0.027687139809131622,0.027377091348171234,2171.7454693769023,0.16405337324766356,8,10.0,8,8,8
730,3636,9,m,I WOULD WORK SO HARD TO GET IT DONE,0.7777777777777778,90.9090909090909,5.94,9,9,7,0,2,0,0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0,1.0,1.0,-0.2762920673076923,0.7585913386729894,0.6333333333333333,0.0,0.0,0,0.94921875,0.0,0.04669778421521187,0.0517711341381073,2573.4419034679568,0.22631240472560976,9,10.0,7,6,8
731,3636,9,m,YES IT WAS ALL RIGHT THIS TIME,0.7142857142857143,61.32879045996592,5.87,7,6,5,1,1,0,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,-1,0.8571428571428571,1.0,-0.39914773269133136,0.6708915814130847,0.8233333333333334,0.144,0.72,0,0.8475748697916666,0.16666666666666666,0.04776657372713089,0.061008941382169724,2867.954556400465,0.2723656631097561,8,10.0,7,7,7
732,3636,9,m,WHAT A SWEET SINGER YOU US WHEN YOU FIRST COME,0.6,104.92845786963434,6.29,10,11,6,0,4,1,0,0.0,0.4,0.1,0.0,0.5,1,1.1,1.0,-0.4897461086511612,0.6127819544728399,0.5163636363636364,0.040000000000000036,0.40000000000000036,0,0.7919367009943182,0.18181818181818182,0.05657470226287842,0.066343754529953,2532.000950511003,0.23123350099885845,9,10.0,7,6,8
733,3636,9,m,WHY THAT'S ALL ONE,1.0,81.63265306122449,2.94,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.6673176934321722,0.0,0.4525,0.26333333333333325,0.7899999999999998,0,0.7275390625,0.0,0.07577095925807953,0.10466385632753372,2261.2917230862918,0.1996638205199115,9,10.0,9,8,8
734,3636,9,m,BUT DO NOT COME TO ME AGAIN,1.0,126.12612612612612,3.33,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.47904827378012915,0.0,0.43714285714285717,0.0,0.0,0,0.9105050223214286,0.14285714285714285,0.039083946496248245,0.041447676718235016,2539.5550837249175,0.21587330426356588,9,10.0,8,7,8
735,3636,9,m,I WILL TELL YOU THAT THEY DONE,0.8571428571428571,116.99164345403901,3.59,7,7,6,0,1,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,1.0,1.0,-0.4189453125,0.657740164449519,0.47428571428571425,0.0,0.0,0,0.904541015625,0.14285714285714285,0.05835539475083351,0.052493929862976074,2467.776334283037,0.19867412860576922,9,10.0,8,8,8
736,3636,9,m,ANY OF IT ON HIM,0.8,130.43478260869566,2.3,5,5,4,0,1,0,0,0.0,0.2,0.0,0.0,0.2,0,1.0,1.0,-0.8129340277777778,0.4435547532127282,0.4119999999999999,0.0,0.0,0,0.56181640625,0.4,0.052281707525253296,0.059633176773786545,2446.2699799410498,0.19144185384114584,8,10.0,8,8,8
737,3636,9,m,WHERE WHERE THEY TO GO PLEASE,0.8333333333333334,154.50643776824032,2.33,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.46342329545454547,0.6291262698467269,0.32333333333333336,0.03599999999999999,0.17999999999999994,0,0.8797200520833334,0.0,0.0957724004983902,0.09173397719860077,2540.2536421488944,0.22477213541666666,8,10.0,8,8,8
738,3636,9,m,I ONLY TELL YOU WHAT I HEAR,1.0,105.52763819095479,3.98,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.35742188041860407,0.0,0.5257142857142857,0.0,0.0,0,0.9250837053571429,0.0,0.05654512718319893,0.05289863795042038,2088.3362790843285,0.17683699324324326,8,10.0,7,7,7
739,3636,9,m,WILL YOU BE SORRY,0.0,120.0,2.0,4,4,0,0,4,0,0,0.0,1.0,0.0,0.0,1.0,0,1.0,1.0,-0.6427556818181818,0.5258413741314238,0.415,0.03333333333333336,0.10000000000000009,0,0.7619527180989584,0.25,0.023689676076173782,0.023155024275183678,2836.396160132617,0.24713400135869565,8,10.0,9,8,8
740,3837,12,f,I HAVE NO IDEA OF WHAT THIS DONE,0.875,131.86813186813185,3.64,8,8,7,0,1,0,0,0.0,0.125,0.0,0.0,0.125,0,1.0,1.0,-0.4468148946762085,0.6396623022143572,0.4125,0.0,0.0,0,0.8277587890625,0.125,0.0642852857708931,0.060654543340206146,2541.87096517642,0.24095602596507354,8,10.0,8,8,7
741,3837,12,f,YOU MAY DO WHAT YOU LIKE,1.0,135.8490566037736,2.65,6,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.35527344346046447,0.0,0.39666666666666667,0.0,0.0,0,0.9459635416666666,0.0,0.03507111594080925,0.03671090304851532,2544.1093106409503,0.219506615990991,9,10.0,8,8,8
742,3837,12,f,SHE DOES ALL THAT WOMAN CAN,0.8333333333333334,124.13793103448276,2.9,6,6,5,0,1,0,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1.0,1.0,-0.6460937261581421,0.5240890186560662,0.39999999999999997,0.0,0.0,0,0.72149658203125,0.3333333333333333,0.044439129531383514,0.051301706582307816,2678.617089843519,0.23352160754504506,9,10.0,8,8,8
743,3837,12,f,I AM CUTE WILL IN,0.6,78.32898172323759,3.83,5,5,3,0,2,0,0,0.0,0.4,0.0,0.0,0.4,0,1.0,1.0,-0.8849431709809736,0.41273762808710596,0.724,0.0,0.0,0,0.57412109375,0.6,0.04755500331521034,0.061449937522411346,2140.0734137833206,0.16270655350719423,7,10.0,7,7,7
744,3837,12,f,YES THAT IS RIGHT,1.0,95.6175298804781,2.51,4,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-0.4722222222222222,0.0,0.39499999999999996,0.24000000000000002,0.7200000000000001,0,0.95068359375,0.0,0.033626873046159744,0.042442645877599716,3035.265494797595,0.2692134065448113,9,10.0,9,9,9
